ID,Language,Label,Definition,Description,GovernancelevelID,GovernancelevelLabel,CodelistID,Codelistlabel,ReferenceSource,ReferenceLink,StatusID,Statuslabel,x,y
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Su,,Su,Bodenart schluffiger Sand (Su) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/T,,T,Bodenart Ton (T) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ts,,Ts,Bodenart sandiger Ton (Ts) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Tu,,Tu,Bodenart schluffiger Ton (Tu) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/U,,U,Bodenart Schluff (U) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ul,,Ul,Bodenart lehmiger Schluff (Ul) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ut,,Ut,Bodenart toniger Schluff (Ut) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/H,,H,Bodenart Torf (H) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Uu,,Uu,Bodenart reiner Schluff (Uu) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 0 bis &lt; 8; schluff: 80 bis £ 100; Sand: 0 bis &lt; 20,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ut3,,Ut3,Bodenart mittel toniger Schluff (Ut3) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 12 bis &lt; 17; schluff: 65 bis &lt; 88; Sand: 0 bis &lt; 23,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Tu2,,Tu2,Bodenart schwach schluffiger Ton (Tu2) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 45 bis &lt; 65; schluff: 30 bis &lt; 55; Sand: 0 bis &lt; 25,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ts3,,Ts3,Bodenart mittel sandiger Ton (Ts3) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 35 bis &lt; 45; schluff: 0 bis &lt; 15; Sand: 40 bis &lt; 65,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Ss,,Ss,Bodenart Sand (Ss) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 0 &lt; 5; schluff: 0 &lt; 10; Sand: 90 &lt; 100,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/St3,,St3,Bodenart mittel toniger Sand (St3) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 17 bis &lt; 25; schluff: 0 bis &lt; 15; Sand: 60 bis &lt; 83,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart/Sl2,,Sl2,Bodenart schwach lehmiger Sand (Sl2) der Bodenkundlichen Kartieranleitung 5. Ausgabe.,ton: 5 bis &lt; 8; schluff: 10 bis &lt; 25; Sand: 67 bis &lt; 85,https://registry.gdi-de.org/codelist/governance-level/national-technical,,https://registry.gdi-de.org/codelist/de.bund.thuenen/bodenart,Bodenarten,,,https://registry.gdi-de.org/codelist/status/valid,Valid,0,0
